date,equity
2024-01-01 00:00:00,9999.988296687614
2024-01-01 01:00:00,9999.990139707046
2024-01-01 02:00:00,9999.973023898805
2024-01-01 03:00:00,9999.983507334236
2024-01-01 04:00:00,9999.964958333756
2024-01-01 05:00:00,9999.962648711335
2024-01-01 06:00:00,9999.950738777994
2024-01-01 07:00:00,9999.945278137031
2024-01-01 08:00:00,9999.933270975764
2024-01-01 09:00:00,9999.919367986331
2024-01-01 10:00:00,9999.938396310075
2024-01-01 11:00:00,9999.922654871607
2024-01-01 12:00:00,9999.929343111045
2024-01-01 13:00:00,9999.927515962576
2024-01-01 14:00:00,9999.925650239915
2024-01-01 15:00:00,9999.927298090803
2024-01-01 16:00:00,9999.918361394
2024-01-01 17:00:00,9999.915130805535
2024-01-01 18:00:00,9999.923799830436
2024-01-01 19:00:00,9999.9370860603
2024-01-01 20:00:00,9999.927343318399
2024-01-01 21:00:00,9999.934727126934
2024-01-01 22:00:00,9999.935897501407
2024-01-01 23:00:00,9999.936719509393
2024-01-02 00:00:00,9999.927803070135
2024-01-02 01:00:00,9999.922617753236
2024-01-02 02:00:00,9999.906536672901
2024-01-02 03:00:00,9999.906639706494
2024-01-02 04:00:00,9999.906259520416
2024-01-02 05:00:00,9999.899839804484
2024-01-02 06:00:00,9999.89623942374
2024-01-02 07:00:00,9999.88929800759
2024-01-02 08:00:00,9999.888735351891
2024-01-02 09:00:00,9999.88650471704
2024-01-02 10:00:00,9999.892257286949
2024-01-02 11:00:00,9999.905533261417
2024-01-02 12:00:00,9999.89295032957
2024-01-02 13:00:00,9999.899849936046
2024-01-02 14:00:00,9999.905056158364
2024-01-02 15:00:00,9999.920432764571
2024-01-02 16:00:00,9999.925556770826
2024-01-02 17:00:00,9999.912013460154
2024-01-02 18:00:00,9999.898792450507
2024-01-02 19:00:00,9999.906107210703
2024-01-02 20:00:00,9999.894070550388
2024-01-02 21:00:00,9999.89000473583
2024-01-02 22:00:00,9999.89838621631
2024-01-02 23:00:00,9999.892711534347
2024-01-03 00:00:00,9999.898177093293
2024-01-03 01:00:00,9999.896434644148
2024-01-03 02:00:00,9999.901606226658
2024-01-03 03:00:00,9999.90356464574
2024-01-03 04:00:00,9999.901321149891
2024-01-03 05:00:00,9999.886763845414
2024-01-03 06:00:00,9999.87704234345
2024-01-03 07:00:00,9999.870782625278
2024-01-03 08:00:00,9999.867140784345
2024-01-03 09:00:00,9999.86144622614
2024-01-03 10:00:00,9999.864161255371
2024-01-03 11:00:00,9999.866551137678
2024-01-03 12:00:00,9999.874043965796
2024-01-03 13:00:00,9999.86847030528
2024-01-03 14:00:00,9999.875312763088
2024-01-03 15:00:00,9999.873736939273
2024-01-03 16:00:00,9999.881191744817
2024-01-03 17:00:00,9999.889788928202
2024-01-03 18:00:00,9999.900898288872
2024-01-03 19:00:00,9999.900202476047
2024-01-03 20:00:00,9999.89804203128
2024-01-03 21:00:00,9999.885896789201
2024-01-03 22:00:00,9999.88640415428
2024-01-03 23:00:00,9999.89695157276
2024-01-04 00:00:00,9999.895053910663
2024-01-04 01:00:00,9999.897499408871
2024-01-04 02:00:00,9999.889792612932
2024-01-04 03:00:00,9999.888065041861
2024-01-04 04:00:00,9999.897667528885
2024-01-04 05:00:00,9999.886785339106
2024-01-04 06:00:00,9999.893047258587
2024-01-04 07:00:00,9999.874227396605
2024-01-04 08:00:00,9999.869321182725
2024-01-04 09:00:00,9999.88026800185
2024-01-04 10:00:00,9999.87252907668
2024-01-04 11:00:00,9999.876127098009
2024-01-04 12:00:00,9999.884316707805
2024-01-04 13:00:00,9999.880380264201
2024-01-04 14:00:00,9999.881990837383
2024-01-04 15:00:00,9999.877554230805
2024-01-04 16:00:00,9999.90166650346
2024-01-04 17:00:00,9999.908125900854
2024-01-04 18:00:00,9999.920879549647
2024-01-04 19:00:00,9999.930253800429
2024-01-04 20:00:00,9999.936192838133
2024-01-04 21:00:00,9999.950040796508
2024-01-04 22:00:00,9999.943453208276
2024-01-04 23:00:00,9999.938283789204
2024-01-05 00:00:00,9999.950827157681
2024-01-05 01:00:00,9999.93555213758
2024-01-05 02:00:00,9999.925721175634
2024-01-05 03:00:00,9999.940765377709
