date,equity
2024-01-01 00:00:00,9999.981022998156
2024-01-01 01:00:00,9999.98168252081
2024-01-01 02:00:00,9999.985031265913
2024-01-01 03:00:00,9999.965029058432
2024-01-01 04:00:00,9999.961155506388
2024-01-01 05:00:00,9999.976027869863
2024-01-01 06:00:00,9999.974050106395
2024-01-01 07:00:00,9999.971705091348
2024-01-01 08:00:00,9999.978653518356
2024-01-01 09:00:00,9999.977562285227
2024-01-01 10:00:00,9999.964429784899
2024-01-01 11:00:00,9999.959600974667
2024-01-01 12:00:00,9999.946346533947
2024-01-01 13:00:00,9999.951754418182
2024-01-01 14:00:00,9999.962690172806
2024-01-01 15:00:00,9999.953814837378
2024-01-01 16:00:00,9999.939962961964
2024-01-01 17:00:00,9999.915056626927
2024-01-01 18:00:00,9999.912741687282
2024-01-01 19:00:00,9999.923699419809
2024-01-01 20:00:00,9999.925427008191
2024-01-01 21:00:00,9999.943580031848
2024-01-01 22:00:00,9999.951680359498
2024-01-01 23:00:00,9999.943744895756
2024-01-02 00:00:00,9999.944183856389
2024-01-02 01:00:00,9999.929937700661
2024-01-02 02:00:00,9999.93769717821
2024-01-02 03:00:00,9999.924407925535
2024-01-02 04:00:00,9999.920601446844
2024-01-02 05:00:00,9999.927731172236
2024-01-02 06:00:00,9999.92892480467
2024-01-02 07:00:00,9999.947802522378
2024-01-02 08:00:00,9999.936153491795
2024-01-02 09:00:00,9999.943971599974
2024-01-02 10:00:00,9999.950678435502
2024-01-02 11:00:00,9999.94275584397
2024-01-02 12:00:00,9999.92579231245
2024-01-02 13:00:00,9999.930020041404
2024-01-02 14:00:00,9999.924008275731
2024-01-02 15:00:00,9999.927690521508
2024-01-02 16:00:00,9999.92479412356
2024-01-02 17:00:00,9999.924413603081
2024-01-02 18:00:00,9999.928467366715
2024-01-02 19:00:00,9999.932155114046
2024-01-02 20:00:00,9999.93771185394
2024-01-02 21:00:00,9999.922162786943
2024-01-02 22:00:00,9999.911465587586
2024-01-02 23:00:00,9999.911689384266
2024-01-03 00:00:00,9999.902374350517
2024-01-03 01:00:00,9999.885371963042
2024-01-03 02:00:00,9999.890587988833
2024-01-03 03:00:00,9999.89450411899
2024-01-03 04:00:00,9999.890880088426
2024-01-03 05:00:00,9999.875219751484
2024-01-03 06:00:00,9999.877660619715
2024-01-03 07:00:00,9999.867111701727
2024-01-03 08:00:00,9999.865826985173
2024-01-03 09:00:00,9999.852591038894
2024-01-03 10:00:00,9999.837516047906
2024-01-03 11:00:00,9999.839011573917
2024-01-03 12:00:00,9999.825759366131
2024-01-03 13:00:00,9999.824932633788
2024-01-03 14:00:00,9999.827976667915
2024-01-03 15:00:00,9999.81222693202
2024-01-03 16:00:00,9999.804274580638
2024-01-03 17:00:00,9999.797440410333
2024-01-03 18:00:00,9999.795959720323
2024-01-03 19:00:00,9999.801949451405
2024-01-03 20:00:00,9999.8140842677
2024-01-03 21:00:00,9999.814104300052
2024-01-03 22:00:00,9999.816027474631
2024-01-03 23:00:00,9999.818089524575
2024-01-04 00:00:00,9999.819967956455
2024-01-04 01:00:00,9999.818464073005
2024-01-04 02:00:00,9999.821836840798
2024-01-04 03:00:00,9999.817741549447
2024-01-04 04:00:00,9999.814643948062
2024-01-04 05:00:00,9999.807310972608
2024-01-04 06:00:00,9999.8016201448
2024-01-04 07:00:00,9999.800279015622
2024-01-04 08:00:00,9999.804816825206
2024-01-04 09:00:00,9999.80839971419
2024-01-04 10:00:00,9999.807630791536
2024-01-04 11:00:00,9999.792583471886
2024-01-04 12:00:00,9999.789558908704
2024-01-04 13:00:00,9999.782737944626
2024-01-04 14:00:00,9999.769065591328
2024-01-04 15:00:00,9999.775809765471
2024-01-04 16:00:00,9999.77903791581
2024-01-04 17:00:00,9999.790726338862
2024-01-04 18:00:00,9999.77764510006
2024-01-04 19:00:00,9999.77200632415
2024-01-04 20:00:00,9999.782429144221
2024-01-04 21:00:00,9999.77356887248
2024-01-04 22:00:00,9999.789099415777
2024-01-04 23:00:00,9999.781992688433
2024-01-05 00:00:00,9999.786461558067
2024-01-05 01:00:00,9999.792275306096
2024-01-05 02:00:00,9999.805192539738
2024-01-05 03:00:00,9999.815211798641
