date,equity
2024-01-01 00:00:00,9999.99963669392
2024-01-01 01:00:00,10000.001106046904
2024-01-01 02:00:00,9999.995884731203
2024-01-01 03:00:00,10000.026653334906
2024-01-01 04:00:00,10000.040254493906
2024-01-01 05:00:00,10000.027809068906
2024-01-01 06:00:00,10000.03013774978
2024-01-01 07:00:00,10000.024057688352
2024-01-01 08:00:00,10000.013912891083
2024-01-01 09:00:00,10000.000512170373
2024-01-01 10:00:00,10000.00483433728
2024-01-01 11:00:00,9999.99802053493
2024-01-01 12:00:00,10000.007698795169
2024-01-01 13:00:00,10000.017636617315
2024-01-01 14:00:00,10000.031375761168
2024-01-01 15:00:00,10000.022851893507
2024-01-01 16:00:00,10000.027605549614
2024-01-01 17:00:00,10000.03393009178
2024-01-01 18:00:00,10000.029188310029
2024-01-01 19:00:00,10000.021470590455
2024-01-01 20:00:00,10000.037565797113
2024-01-01 21:00:00,10000.03984075587
2024-01-01 22:00:00,10000.046200433377
2024-01-01 23:00:00,10000.03797967326
2024-01-02 00:00:00,10000.025786828593
2024-01-02 01:00:00,10000.02009233085
2024-01-02 02:00:00,10000.018852116975
2024-01-02 03:00:00,10000.008209916907
2024-01-02 04:00:00,10000.00811146882
2024-01-02 05:00:00,9999.99122641694
2024-01-02 06:00:00,9999.980025942714
2024-01-02 07:00:00,9999.986735055198
2024-01-02 08:00:00,9999.9927729604
2024-01-02 09:00:00,9999.988854192747
2024-01-02 10:00:00,9999.978676549656
2024-01-02 11:00:00,9999.96840251414
2024-01-02 12:00:00,9999.964669831681
2024-01-02 13:00:00,9999.971115016597
2024-01-02 14:00:00,9999.980397473511
2024-01-02 15:00:00,9999.975432156156
2024-01-02 16:00:00,9999.963897231895
2024-01-02 17:00:00,9999.966575668275
2024-01-02 18:00:00,9999.958340318568
2024-01-02 19:00:00,9999.95315779218
2024-01-02 20:00:00,9999.966410553085
2024-01-02 21:00:00,9999.97468170737
2024-01-02 22:00:00,9999.976261450493
2024-01-02 23:00:00,9999.96354226048
2024-01-03 00:00:00,9999.965656226155
2024-01-03 01:00:00,9999.976282799063
2024-01-03 02:00:00,9999.972526462407
2024-01-03 03:00:00,9999.986037603307
2024-01-03 04:00:00,9999.998965056202
2024-01-03 05:00:00,10000.015602384523
2024-01-03 06:00:00,10000.018654815787
2024-01-03 07:00:00,10000.024528732785
2024-01-03 08:00:00,10000.038670605669
2024-01-03 09:00:00,10000.04314454504
2024-01-03 10:00:00,10000.038132203963
2024-01-03 11:00:00,10000.033646775597
2024-01-03 12:00:00,10000.036032325135
2024-01-03 13:00:00,10000.023126710916
2024-01-03 14:00:00,10000.021694121762
2024-01-03 15:00:00,10000.032659592944
2024-01-03 16:00:00,10000.010747054432
2024-01-03 17:00:00,10000.02609187545
2024-01-03 18:00:00,10000.037315617637
2024-01-03 19:00:00,10000.032717971479
2024-01-03 20:00:00,10000.038151879757
2024-01-03 21:00:00,10000.038183357026
2024-01-03 22:00:00,10000.050483260711
2024-01-03 23:00:00,10000.060310092138
2024-01-04 00:00:00,10000.046309384907
2024-01-04 01:00:00,10000.052182009042
2024-01-04 02:00:00,10000.050125730506
2024-01-04 03:00:00,10000.05095405621
2024-01-04 04:00:00,10000.0436723372
2024-01-04 05:00:00,10000.061153707891
2024-01-04 06:00:00,10000.07155432609
2024-01-04 07:00:00,10000.064156614451
2024-01-04 08:00:00,10000.050810508383
2024-01-04 09:00:00,10000.046953782072
2024-01-04 10:00:00,10000.051298808534
2024-01-04 11:00:00,10000.053700866973
2024-01-04 12:00:00,10000.06623219522
2024-01-04 13:00:00,10000.074131392443
2024-01-04 14:00:00,10000.083827082699
2024-01-04 15:00:00,10000.087095636705
2024-01-04 16:00:00,10000.073202649404
2024-01-04 17:00:00,10000.071245664092
2024-01-04 18:00:00,10000.081846561492
2024-01-04 19:00:00,10000.081331332205
2024-01-04 20:00:00,10000.086362235892
2024-01-04 21:00:00,10000.083174752739
2024-01-04 22:00:00,10000.072876634254
2024-01-04 23:00:00,10000.071643193614
2024-01-05 00:00:00,10000.074733668043
2024-01-05 01:00:00,10000.06817679085
2024-01-05 02:00:00,10000.0658196784
2024-01-05 03:00:00,10000.056425045981
