date,equity
2024-01-01 00:00:00,9999.998682436644
2024-01-01 01:00:00,9999.99741069746
2024-01-01 02:00:00,10000.018601068965
2024-01-01 03:00:00,10000.02065109856
2024-01-01 04:00:00,10000.014587548909
2024-01-01 05:00:00,9999.999453273022
2024-01-01 06:00:00,10000.00673359713
2024-01-01 07:00:00,10000.023610878092
2024-01-01 08:00:00,10000.029701934687
2024-01-01 09:00:00,10000.035539352191
2024-01-01 10:00:00,10000.045012856312
2024-01-01 11:00:00,10000.033328424093
2024-01-01 12:00:00,10000.039662583958
2024-01-01 13:00:00,10000.05265192598
2024-01-01 14:00:00,10000.05020972089
2024-01-01 15:00:00,10000.051757473339
2024-01-01 16:00:00,10000.055755821135
2024-01-01 17:00:00,10000.06097981883
2024-01-01 18:00:00,10000.062444491947
2024-01-01 19:00:00,10000.064000143862
2024-01-01 20:00:00,10000.06722073878
2024-01-01 21:00:00,10000.093156068935
2024-01-01 22:00:00,10000.09663119035
2024-01-01 23:00:00,10000.091619639225
2024-01-02 00:00:00,10000.10194394529
2024-01-02 01:00:00,10000.10442297666
2024-01-02 02:00:00,10000.119004658245
2024-01-02 03:00:00,10000.113941521928
2024-01-02 04:00:00,10000.125116387755
2024-01-02 05:00:00,10000.134888952382
2024-01-02 06:00:00,10000.139686625236
2024-01-02 07:00:00,10000.141626252422
2024-01-02 08:00:00,10000.123792692071
2024-01-02 09:00:00,10000.117585720785
2024-01-02 10:00:00,10000.112467573948
2024-01-02 11:00:00,10000.113089550601
2024-01-02 12:00:00,10000.115571749737
2024-01-02 13:00:00,10000.130592071439
2024-01-02 14:00:00,10000.133121305524
2024-01-02 15:00:00,10000.129668473015
2024-01-02 16:00:00,10000.12926451333
2024-01-02 17:00:00,10000.134390419273
2024-01-02 18:00:00,10000.143061533605
2024-01-02 19:00:00,10000.131825041806
2024-01-02 20:00:00,10000.134042746104
2024-01-02 21:00:00,10000.136016206514
2024-01-02 22:00:00,10000.129928691873
2024-01-02 23:00:00,10000.129713952796
2024-01-03 00:00:00,10000.131481684755
2024-01-03 01:00:00,10000.137928386306
2024-01-03 02:00:00,10000.135553609969
2024-01-03 03:00:00,10000.145316946766
2024-01-03 04:00:00,10000.14526476792
2024-01-03 05:00:00,10000.142752751057
2024-01-03 06:00:00,10000.150354853788
2024-01-03 07:00:00,10000.153041739293
2024-01-03 08:00:00,10000.167401843082
2024-01-03 09:00:00,10000.16385138442
2024-01-03 10:00:00,10000.153544499304
2024-01-03 11:00:00,10000.158100469438
2024-01-03 12:00:00,10000.168491298937
2024-01-03 13:00:00,10000.175992703584
2024-01-03 14:00:00,10000.157956547102
2024-01-03 15:00:00,10000.151851232667
2024-01-03 16:00:00,10000.158899118454
2024-01-03 17:00:00,10000.164827989383
2024-01-03 18:00:00,10000.171284341717
2024-01-03 19:00:00,10000.170658567657
2024-01-03 20:00:00,10000.184449081475
2024-01-03 21:00:00,10000.158720510128
2024-01-03 22:00:00,10000.15644537618
2024-01-03 23:00:00,10000.141411515073
2024-01-04 00:00:00,10000.13341093991
2024-01-04 01:00:00,10000.146562688598
2024-01-04 02:00:00,10000.166352844408
2024-01-04 03:00:00,10000.171737963887
2024-01-04 04:00:00,10000.166257047656
2024-01-04 05:00:00,10000.189250326854
2024-01-04 06:00:00,10000.189532161341
2024-01-04 07:00:00,10000.179247621116
2024-01-04 08:00:00,10000.173319253247
2024-01-04 09:00:00,10000.163889630865
2024-01-04 10:00:00,10000.148865411518
2024-01-04 11:00:00,10000.133526438336
2024-01-04 12:00:00,10000.146509122915
2024-01-04 13:00:00,10000.164207407459
2024-01-04 14:00:00,10000.188601638232
2024-01-04 15:00:00,10000.182419041661
2024-01-04 16:00:00,10000.172015220202
2024-01-04 17:00:00,10000.168999373895
2024-01-04 18:00:00,10000.186176503275
2024-01-04 19:00:00,10000.199289031374
2024-01-04 20:00:00,10000.19259330068
2024-01-04 21:00:00,10000.179447703882
2024-01-04 22:00:00,10000.166508461622
2024-01-04 23:00:00,10000.164937607491
2024-01-05 00:00:00,10000.154882216131
2024-01-05 01:00:00,10000.151217734176
2024-01-05 02:00:00,10000.136487044452
2024-01-05 03:00:00,10000.129281916235
