entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,25.109085166898602,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,60.08563793927851,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,84.5035127446772,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-116.16986707066755,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-149.27066138930644,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-53.46351189351112,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,67.62733680290982,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-14.800391210742392,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,-41.89149437425892,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-129.458141011813,1.0
