entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-50.14021468856367,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,97.53124584779789,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,51.56280884439565,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,97.84221120280351,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,52.21425459339358,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-110.36698285303692,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-33.07892243275574,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-78.01991291174627,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,133.057490403904,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-119.67886464263115,1.0
