entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,97.60042509042893,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-135.39158737081834,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,2.0139731160348515,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,45.359139478510244,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-91.07595907099311,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,149.75729471212514,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-4.354012886392433,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-111.0195180033968,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,-68.94235972941132,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-121.90537940290528,1.0
