date,equity
2024-01-01 00:00:00,9999.993800327873
2024-01-01 01:00:00,9999.9942334993
2024-01-01 02:00:00,9999.99955142917
2024-01-01 03:00:00,10000.009475436562
2024-01-01 04:00:00,10000.02321405736
2024-01-01 05:00:00,10000.021398615247
2024-01-01 06:00:00,10000.011803835547
2024-01-01 07:00:00,9999.999585857775
2024-01-01 08:00:00,9999.994061546258
2024-01-01 09:00:00,9999.96487144044
2024-01-01 10:00:00,9999.9693152662
2024-01-01 11:00:00,9999.968853901339
2024-01-01 12:00:00,9999.971664417415
2024-01-01 13:00:00,9999.969840995576
2024-01-01 14:00:00,9999.941300871495
2024-01-01 15:00:00,9999.936969790364
2024-01-01 16:00:00,9999.948882745846
2024-01-01 17:00:00,9999.935629647864
2024-01-01 18:00:00,9999.947293595602
2024-01-01 19:00:00,9999.942425368508
2024-01-01 20:00:00,9999.943735101013
2024-01-01 21:00:00,9999.937117312633
2024-01-01 22:00:00,9999.93818128557
2024-01-01 23:00:00,9999.933755773658
2024-01-02 00:00:00,9999.944309010678
2024-01-02 01:00:00,9999.94933387061
2024-01-02 02:00:00,9999.94371560546
2024-01-02 03:00:00,9999.936749766623
2024-01-02 04:00:00,9999.932350101639
2024-01-02 05:00:00,9999.9312261445
2024-01-02 06:00:00,9999.92687538751
2024-01-02 07:00:00,9999.910727917122
2024-01-02 08:00:00,9999.903611056443
2024-01-02 09:00:00,9999.892688289472
2024-01-02 10:00:00,9999.895615062158
2024-01-02 11:00:00,9999.880797760465
2024-01-02 12:00:00,9999.87195058179
2024-01-02 13:00:00,9999.882420227797
2024-01-02 14:00:00,9999.88548540981
2024-01-02 15:00:00,9999.885489757069
2024-01-02 16:00:00,9999.895422544592
2024-01-02 17:00:00,9999.8778814073
2024-01-02 18:00:00,9999.879312904915
2024-01-02 19:00:00,9999.867896240243
2024-01-02 20:00:00,9999.87778256358
2024-01-02 21:00:00,9999.865278313173
2024-01-02 22:00:00,9999.86966086987
2024-01-02 23:00:00,9999.87691797194
2024-01-03 00:00:00,9999.877062277401
2024-01-03 01:00:00,9999.867930466571
2024-01-03 02:00:00,9999.880772796047
2024-01-03 03:00:00,9999.873145617184
2024-01-03 04:00:00,9999.871503486886
2024-01-03 05:00:00,9999.875788999632
2024-01-03 06:00:00,9999.882748660124
2024-01-03 07:00:00,9999.893040432054
2024-01-03 08:00:00,9999.890956591142
2024-01-03 09:00:00,9999.89794798012
2024-01-03 10:00:00,9999.906873162785
2024-01-03 11:00:00,9999.914945027453
2024-01-03 12:00:00,9999.914907159646
2024-01-03 13:00:00,9999.930772123189
2024-01-03 14:00:00,9999.917727787039
2024-01-03 15:00:00,9999.932623879258
2024-01-03 16:00:00,9999.917033703214
2024-01-03 17:00:00,9999.917085532144
2024-01-03 18:00:00,9999.921619960412
2024-01-03 19:00:00,9999.944126285593
2024-01-03 20:00:00,9999.93910168535
2024-01-03 21:00:00,9999.941721219737
2024-01-03 22:00:00,9999.942083689215
2024-01-03 23:00:00,9999.944379805493
2024-01-04 00:00:00,9999.960269156863
2024-01-04 01:00:00,9999.939878446228
2024-01-04 02:00:00,9999.933169080863
2024-01-04 03:00:00,9999.932546701242
2024-01-04 04:00:00,9999.93143662203
2024-01-04 05:00:00,9999.935533173531
2024-01-04 06:00:00,9999.93377807408
2024-01-04 07:00:00,9999.942391135133
2024-01-04 08:00:00,9999.956083252253
2024-01-04 09:00:00,9999.9596788512
2024-01-04 10:00:00,9999.956857987861
2024-01-04 11:00:00,9999.969811566314
2024-01-04 12:00:00,9999.969291325242
2024-01-04 13:00:00,9999.97697375416
2024-01-04 14:00:00,9999.982297613058
2024-01-04 15:00:00,9999.981492037397
2024-01-04 16:00:00,9999.982380829313
2024-01-04 17:00:00,9999.98466846978
2024-01-04 18:00:00,9999.985336621692
2024-01-04 19:00:00,9999.974920852688
2024-01-04 20:00:00,9999.980140438329
2024-01-04 21:00:00,9999.999937411147
2024-01-04 22:00:00,10000.011478574179
2024-01-04 23:00:00,10000.005604000562
2024-01-05 00:00:00,10000.009660214842
2024-01-05 01:00:00,9999.998492914203
2024-01-05 02:00:00,9999.987592553085
2024-01-05 03:00:00,9999.99920838072
