entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-13.039497443407939,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,65.04803107546965,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,159.48058840821687,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-139.34722635705964,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-1.4468461851553076,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-69.89504043775635,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-76.06352856084703,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,8.325368252505609,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,-112.610732144436,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-43.86316916822461,1.0
