entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-75.82820688875901,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-113.06153349375263,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,62.271122390026854,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,62.952958422181084,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-80.43157596599923,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,89.53554307625996,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-63.15777291653314,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,25.31652380379812,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,82.0344012612456,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-3.361256470371303,1.0
