entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-21.587466037187177,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-60.87714441224412,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,53.43177520578393,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,52.296590659608576,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-173.54631836160362,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-89.81243912580152,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-63.63174600791919,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-118.30184433325535,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,155.8846068905686,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-119.52474313353692,1.0
