entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-307.8994808752862,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-39.285699257959,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,182.78742356547065,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-25.181178895408703,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,155.00645773167284,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,111.40992575226502,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,32.55696845284663,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,101.40961180083494,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,-25.407800104323808,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,191.77519109892526,1.0
