entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,233.14872923789878,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,117.37712508817464,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,107.07150684430138,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,73.67029051391802,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-34.567076046429605,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-125.39365871936783,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-50.77426691379633,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-47.33444332411817,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,109.31273938592491,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-114.5748806333107,1.0
