entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,132.9766085466173,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,20.190537990075605,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,-49.717120243163805,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,110.13451428726147,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-25.855428726768885,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,28.96684934020736,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-58.96443570806241,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,34.23571865909674,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,99.45692323828436,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,102.12188218465957,1.0
