date,equity
2024-01-01 00:00:00,9999.99439212522
2024-01-01 01:00:00,10000.005446093704
2024-01-01 02:00:00,10000.014431836917
2024-01-01 03:00:00,10000.01836514968
2024-01-01 04:00:00,10000.015995038291
2024-01-01 05:00:00,10000.004812982028
2024-01-01 06:00:00,10000.001515265867
2024-01-01 07:00:00,10000.006671372963
2024-01-01 08:00:00,10000.01180127003
2024-01-01 09:00:00,10000.027005523798
2024-01-01 10:00:00,10000.024433696011
2024-01-01 11:00:00,10000.026995974009
2024-01-01 12:00:00,10000.026844004675
2024-01-01 13:00:00,10000.036545580322
2024-01-01 14:00:00,10000.025311976273
2024-01-01 15:00:00,10000.032103796373
2024-01-01 16:00:00,10000.032473695499
2024-01-01 17:00:00,10000.040191731874
2024-01-01 18:00:00,10000.02926450685
2024-01-01 19:00:00,10000.033846921935
2024-01-01 20:00:00,10000.033288552
2024-01-01 21:00:00,10000.034523011314
2024-01-01 22:00:00,10000.02365285853
2024-01-01 23:00:00,10000.01489414517
2024-01-02 00:00:00,10000.00107112129
2024-01-02 01:00:00,10000.01767011916
2024-01-02 02:00:00,10000.021690325744
2024-01-02 03:00:00,10000.024431192505
2024-01-02 04:00:00,10000.019750827556
2024-01-02 05:00:00,10000.015950093395
2024-01-02 06:00:00,10000.021046042191
2024-01-02 07:00:00,10000.028858121337
2024-01-02 08:00:00,10000.025369540379
2024-01-02 09:00:00,10000.04564311974
2024-01-02 10:00:00,10000.049029198264
2024-01-02 11:00:00,10000.060610994933
2024-01-02 12:00:00,10000.069513138245
2024-01-02 13:00:00,10000.068662745132
2024-01-02 14:00:00,10000.06933307261
2024-01-02 15:00:00,10000.065214142245
2024-01-02 16:00:00,10000.064220991115
2024-01-02 17:00:00,10000.082222169498
2024-01-02 18:00:00,10000.058442195254
2024-01-02 19:00:00,10000.058558702642
2024-01-02 20:00:00,10000.069466432245
2024-01-02 21:00:00,10000.049881727176
2024-01-02 22:00:00,10000.051253669139
2024-01-02 23:00:00,10000.056868687221
2024-01-03 00:00:00,10000.065119940704
2024-01-03 01:00:00,10000.053290719981
2024-01-03 02:00:00,10000.060909539088
2024-01-03 03:00:00,10000.06269697822
2024-01-03 04:00:00,10000.048653097385
2024-01-03 05:00:00,10000.041544211324
2024-01-03 06:00:00,10000.050027833417
2024-01-03 07:00:00,10000.036610350107
2024-01-03 08:00:00,10000.04721376452
2024-01-03 09:00:00,10000.04583322324
2024-01-03 10:00:00,10000.039499961047
2024-01-03 11:00:00,10000.025596944495
2024-01-03 12:00:00,10000.013614696049
2024-01-03 13:00:00,10000.013580397257
2024-01-03 14:00:00,10000.029088860958
2024-01-03 15:00:00,10000.010097115843
2024-01-03 16:00:00,10000.000365113667
2024-01-03 17:00:00,10000.012388629037
2024-01-03 18:00:00,10000.000140656226
2024-01-03 19:00:00,9999.98511021117
2024-01-03 20:00:00,9999.991971636158
2024-01-03 21:00:00,9999.982907938556
2024-01-03 22:00:00,9999.970953624528
2024-01-03 23:00:00,9999.96808408147
2024-01-04 00:00:00,9999.97030604116
2024-01-04 01:00:00,9999.969497004256
2024-01-04 02:00:00,9999.964977243855
2024-01-04 03:00:00,9999.969968351552
2024-01-04 04:00:00,9999.958409905796
2024-01-04 05:00:00,9999.958797409345
2024-01-04 06:00:00,9999.938401166779
2024-01-04 07:00:00,9999.93451967698
2024-01-04 08:00:00,9999.934126204153
2024-01-04 09:00:00,9999.918471826182
2024-01-04 10:00:00,9999.925637992046
2024-01-04 11:00:00,9999.933876346384
2024-01-04 12:00:00,9999.913646320905
2024-01-04 13:00:00,9999.933449478753
2024-01-04 14:00:00,9999.94356613594
2024-01-04 15:00:00,9999.937986099876
2024-01-04 16:00:00,9999.939812198512
2024-01-04 17:00:00,9999.920470022726
2024-01-04 18:00:00,9999.915780068908
2024-01-04 19:00:00,9999.915784636507
2024-01-04 20:00:00,9999.928234969995
2024-01-04 21:00:00,9999.924478408691
2024-01-04 22:00:00,9999.939071768766
2024-01-04 23:00:00,9999.94311674732
2024-01-05 00:00:00,9999.949574130478
2024-01-05 01:00:00,9999.968177000275
2024-01-05 02:00:00,9999.970963427964
2024-01-05 03:00:00,9999.982576850016
