date,return
2024-01-01 00:00:00,-0.005262401463201174
2024-01-01 01:00:00,0.003327452177792728
2024-01-01 02:00:00,0.007190262303118901
2024-01-01 03:00:00,0.014473185723311872
2024-01-01 04:00:00,-0.004085842042979862
2024-01-01 05:00:00,-0.006067027522023234
2024-01-01 06:00:00,0.005137113054127174
2024-01-01 07:00:00,0.00920270018290533
2024-01-01 08:00:00,0.010844191649347608
2024-01-01 09:00:00,0.0008565512555915692
2024-01-01 10:00:00,0.021719842732092966
2024-01-01 11:00:00,0.010225560028415537
2024-01-01 12:00:00,0.002971457350909154
2024-01-01 13:00:00,-0.00318328094720334
2024-01-01 14:00:00,0.01471129911383365
2024-01-01 15:00:00,-0.011462049128710444
2024-01-01 16:00:00,-0.011631910505077732
2024-01-01 17:00:00,0.009291340015611107
2024-01-01 18:00:00,0.015522650841315445
2024-01-01 19:00:00,-0.008315913684695739
2024-01-01 20:00:00,0.008349781340696109
2024-01-01 21:00:00,-0.005456166235709374
2024-01-01 22:00:00,0.01962661788778029
2024-01-01 23:00:00,0.005850424124317043
2024-01-02 00:00:00,0.01588170731626248
2024-01-02 01:00:00,0.0033878857335847374
2024-01-02 02:00:00,-0.0034039849893966567
2024-01-02 03:00:00,0.011744546769486835
2024-01-02 04:00:00,-0.009067976496238389
2024-01-02 05:00:00,-0.002191201756005919
2024-01-02 06:00:00,0.008640712398479041
2024-01-02 07:00:00,-0.002553050161110888
2024-01-02 08:00:00,0.01113730564112845
2024-01-02 09:00:00,0.00459712511730275
2024-01-02 10:00:00,0.001579953545619584
2024-01-02 11:00:00,0.008995112915253987
2024-01-02 12:00:00,-0.0047004175796238
2024-01-02 13:00:00,0.00473483862946666
2024-01-02 14:00:00,0.003874349685199474
2024-01-02 15:00:00,-0.01072288544483343
2024-01-02 16:00:00,-0.00013895945190358494
2024-01-02 17:00:00,0.017936642166759862
2024-01-02 18:00:00,-0.005132075131150929
2024-01-02 19:00:00,-0.0024740218398827583
2024-01-02 20:00:00,0.0002834698463512175
2024-01-02 21:00:00,0.003861094032685724
2024-01-02 22:00:00,-0.005745696744774805
2024-01-02 23:00:00,-0.004745895267006751
2024-01-03 00:00:00,-0.0070721729599027595
2024-01-03 01:00:00,-0.011421846679007924
2024-01-03 02:00:00,0.0073863614149421945
2024-01-03 03:00:00,-0.0037002641234634885
2024-01-03 04:00:00,-0.0020575274623042357
2024-01-03 05:00:00,0.0008352496747726109
2024-01-03 06:00:00,0.002295101866449871
2024-01-03 07:00:00,0.0014298848398128586
2024-01-03 08:00:00,-0.003989690851212946
2024-01-03 09:00:00,0.0029742120633868357
2024-01-03 10:00:00,0.00010359354558448548
2024-01-03 11:00:00,0.0002534744747616581
2024-01-03 12:00:00,-0.0030763432046556805
2024-01-03 13:00:00,0.0015718285059915392
2024-01-03 14:00:00,-0.000513366167048993
2024-01-03 15:00:00,0.0004950854292888522
2024-01-03 16:00:00,0.005880327763544583
2024-01-03 17:00:00,-0.009326835114688339
2024-01-03 18:00:00,0.004771455763886752
2024-01-03 19:00:00,-0.004848564579066533
2024-01-03 20:00:00,-0.0020761964983561153
2024-01-03 21:00:00,-0.0070942819337178956
2024-01-03 22:00:00,0.0037389349024781033
2024-01-03 23:00:00,0.003509918621412297
2024-01-04 00:00:00,0.005889847929242238
2024-01-04 01:00:00,0.013932067203569265
2024-01-04 02:00:00,-0.005152610556830262
2024-01-04 03:00:00,0.005339838130214754
2024-01-04 04:00:00,0.002848310164819871
2024-01-04 05:00:00,0.007448224714038453
2024-01-04 06:00:00,0.009334042613169016
2024-01-04 07:00:00,-0.01770689415472233
2024-01-04 08:00:00,-0.005331902393741685
2024-01-04 09:00:00,0.0005373330835446607
2024-01-04 10:00:00,-0.007719160973371322
2024-01-04 11:00:00,0.007564802090506685
2024-01-04 12:00:00,-0.005590190892888742
2024-01-04 13:00:00,0.007726639376050368
2024-01-04 14:00:00,0.0140459020648511
2024-01-04 15:00:00,0.009906440190269185
2024-01-04 16:00:00,0.02271078377135809
2024-01-04 17:00:00,0.024112688565713514
2024-01-04 18:00:00,0.015576124323780454
2024-01-04 19:00:00,0.0007085703870918965
2024-01-04 20:00:00,0.009575061466502647
2024-01-04 21:00:00,0.002474981094372277
2024-01-04 22:00:00,0.01146102706033157
2024-01-04 23:00:00,-0.0007730644489104775
2024-01-05 00:00:00,0.012782774163189415
2024-01-05 01:00:00,0.025009182017229726
2024-01-05 02:00:00,0.008146197520636169
2024-01-05 03:00:00,-0.0072637537381588044
