entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-27.66461293325283,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-170.50421636583394,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,33.64890317721741,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-94.76659291529309,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,90.25081614323082,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,41.50079709180385,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-22.678243837219807,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,106.0319117872906,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,160.5155205043655,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,93.54332208521163,1.0
