entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-33.18906676259553,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,102.11391543128418,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,183.19834182260874,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,60.90724565581248,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-20.505690975204026,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-95.92731830986342,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,68.18105711593758,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-84.47452947020899,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,12.004747258538332,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-147.42535209332522,1.0
