entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-224.93136443792832,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-27.876869654252108,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,214.01478421142875,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,21.012190515589573,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-54.22983035616278,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,-13.319545851265097,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-27.007275265178393,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,133.1926150567996,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,44.87971606943387,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-99.84597305796562,1.0
