date,equity
2024-01-01 00:00:00,10000.011094135858
2024-01-01 01:00:00,10000.0127776546
2024-01-01 02:00:00,10000.022104242998
2024-01-01 03:00:00,10000.00926209684
2024-01-01 04:00:00,10000.004739257774
2024-01-01 05:00:00,10000.007783951009
2024-01-01 06:00:00,10000.004317961502
2024-01-01 07:00:00,9999.997767731937
2024-01-01 08:00:00,9999.997010659881
2024-01-01 09:00:00,9999.989121916087
2024-01-01 10:00:00,9999.98624734067
2024-01-01 11:00:00,9999.987340966572
2024-01-01 12:00:00,9999.999261454277
2024-01-01 13:00:00,9999.977317755613
2024-01-01 14:00:00,9999.966721057275
2024-01-01 15:00:00,9999.96006031113
2024-01-01 16:00:00,9999.944203662206
2024-01-01 17:00:00,9999.951648109649
2024-01-01 18:00:00,9999.953346742697
2024-01-01 19:00:00,9999.96871785116
2024-01-01 20:00:00,9999.942543574396
2024-01-01 21:00:00,9999.939645568571
2024-01-01 22:00:00,9999.937748152226
2024-01-01 23:00:00,9999.944840974184
2024-01-02 00:00:00,9999.951518599442
2024-01-02 01:00:00,9999.95067255087
2024-01-02 02:00:00,9999.942112234694
2024-01-02 03:00:00,9999.944528277647
2024-01-02 04:00:00,9999.935925912412
2024-01-02 05:00:00,9999.95141517977
2024-01-02 06:00:00,9999.947923032045
2024-01-02 07:00:00,9999.928828955688
2024-01-02 08:00:00,9999.928414084885
2024-01-02 09:00:00,9999.919271416946
2024-01-02 10:00:00,9999.911307520126
2024-01-02 11:00:00,9999.917414388876
2024-01-02 12:00:00,9999.929052930984
2024-01-02 13:00:00,9999.921828681607
2024-01-02 14:00:00,9999.929864761249
2024-01-02 15:00:00,9999.928253159831
2024-01-02 16:00:00,9999.920787265051
2024-01-02 17:00:00,9999.905684938016
2024-01-02 18:00:00,9999.918921438775
2024-01-02 19:00:00,9999.902803418636
2024-01-02 20:00:00,9999.891131123622
2024-01-02 21:00:00,9999.873151078516
2024-01-02 22:00:00,9999.877695785222
2024-01-02 23:00:00,9999.86590947056
2024-01-03 00:00:00,9999.84954241432
2024-01-03 01:00:00,9999.850660069804
2024-01-03 02:00:00,9999.853639400997
2024-01-03 03:00:00,9999.852168097526
2024-01-03 04:00:00,9999.8536615038
2024-01-03 05:00:00,9999.848269676444
2024-01-03 06:00:00,9999.862348365896
2024-01-03 07:00:00,9999.86496350944
2024-01-03 08:00:00,9999.882241034527
2024-01-03 09:00:00,9999.88719480761
2024-01-03 10:00:00,9999.886138443711
2024-01-03 11:00:00,9999.894049627612
2024-01-03 12:00:00,9999.874043175792
2024-01-03 13:00:00,9999.873032860412
2024-01-03 14:00:00,9999.888408423463
2024-01-03 15:00:00,9999.8813427225
2024-01-03 16:00:00,9999.863672761045
2024-01-03 17:00:00,9999.854236319597
2024-01-03 18:00:00,9999.869824246949
2024-01-03 19:00:00,9999.867882779741
2024-01-03 20:00:00,9999.878400267227
2024-01-03 21:00:00,9999.878862378622
2024-01-03 22:00:00,9999.87933357114
2024-01-03 23:00:00,9999.877530797974
2024-01-04 00:00:00,9999.860139413768
2024-01-04 01:00:00,9999.868523900663
2024-01-04 02:00:00,9999.860083016069
2024-01-04 03:00:00,9999.855368245124
2024-01-04 04:00:00,9999.861074291002
2024-01-04 05:00:00,9999.869147285122
2024-01-04 06:00:00,9999.86416583716
2024-01-04 07:00:00,9999.852280532015
2024-01-04 08:00:00,9999.836999119421
2024-01-04 09:00:00,9999.844820828654
2024-01-04 10:00:00,9999.85187100569
2024-01-04 11:00:00,9999.847626322085
2024-01-04 12:00:00,9999.82899702517
2024-01-04 13:00:00,9999.81851927188
2024-01-04 14:00:00,9999.826663294996
2024-01-04 15:00:00,9999.822869042096
2024-01-04 16:00:00,9999.830354643136
2024-01-04 17:00:00,9999.845111666013
2024-01-04 18:00:00,9999.84854510759
2024-01-04 19:00:00,9999.84994135537
2024-01-04 20:00:00,9999.843824132045
2024-01-04 21:00:00,9999.83661358797
2024-01-04 22:00:00,9999.836423326564
2024-01-04 23:00:00,9999.822449540754
2024-01-05 00:00:00,9999.824058680497
2024-01-05 01:00:00,9999.816865089784
2024-01-05 02:00:00,9999.824323376124
2024-01-05 03:00:00,9999.847039251144
