date,equity
2024-01-01 00:00:00,9999.999979030825
2024-01-01 01:00:00,10000.007297738377
2024-01-01 02:00:00,10000.001339037826
2024-01-01 03:00:00,10000.014982880291
2024-01-01 04:00:00,10000.022872842348
2024-01-01 05:00:00,10000.018330776022
2024-01-01 06:00:00,10000.005803393662
2024-01-01 07:00:00,9999.984578126814
2024-01-01 08:00:00,9999.989863726363
2024-01-01 09:00:00,9999.996971345146
2024-01-01 10:00:00,9999.998766247527
2024-01-01 11:00:00,10000.001676575494
2024-01-01 12:00:00,10000.009822027641
2024-01-01 13:00:00,10000.017809193847
2024-01-01 14:00:00,9999.993589410382
2024-01-01 15:00:00,10000.007678151062
2024-01-01 16:00:00,10000.025860363623
2024-01-01 17:00:00,10000.027260055607
2024-01-01 18:00:00,10000.023030444776
2024-01-01 19:00:00,10000.0240470672
2024-01-01 20:00:00,10000.033082609536
2024-01-01 21:00:00,10000.03300360625
2024-01-01 22:00:00,10000.036829754745
2024-01-01 23:00:00,10000.029682732513
2024-01-02 00:00:00,10000.035500454644
2024-01-02 01:00:00,10000.026879042623
2024-01-02 02:00:00,10000.034707653464
2024-01-02 03:00:00,10000.042784169924
2024-01-02 04:00:00,10000.041278901888
2024-01-02 05:00:00,10000.04955989932
2024-01-02 06:00:00,10000.048505539962
2024-01-02 07:00:00,10000.039227667216
2024-01-02 08:00:00,10000.045027888462
2024-01-02 09:00:00,10000.046326883727
2024-01-02 10:00:00,10000.038946307775
2024-01-02 11:00:00,10000.04386695331
2024-01-02 12:00:00,10000.046208118469
2024-01-02 13:00:00,10000.064366625897
2024-01-02 14:00:00,10000.06693137823
2024-01-02 15:00:00,10000.072013549216
2024-01-02 16:00:00,10000.057812143705
2024-01-02 17:00:00,10000.063954009309
2024-01-02 18:00:00,10000.053005786252
2024-01-02 19:00:00,10000.067485987189
2024-01-02 20:00:00,10000.078005039457
2024-01-02 21:00:00,10000.083513523565
2024-01-02 22:00:00,10000.083033810562
2024-01-02 23:00:00,10000.093442125872
2024-01-03 00:00:00,10000.09457570984
2024-01-03 01:00:00,10000.105969409487
2024-01-03 02:00:00,10000.121783544417
2024-01-03 03:00:00,10000.125508597517
2024-01-03 04:00:00,10000.13535552272
2024-01-03 05:00:00,10000.122455445025
2024-01-03 06:00:00,10000.130761100323
2024-01-03 07:00:00,10000.152207189105
2024-01-03 08:00:00,10000.145268460159
2024-01-03 09:00:00,10000.128864029306
2024-01-03 10:00:00,10000.14237990493
2024-01-03 11:00:00,10000.13977218378
2024-01-03 12:00:00,10000.135884151843
2024-01-03 13:00:00,10000.123615055776
2024-01-03 14:00:00,10000.126818310962
2024-01-03 15:00:00,10000.120701637374
2024-01-03 16:00:00,10000.108425542137
2024-01-03 17:00:00,10000.116221311335
2024-01-03 18:00:00,10000.085843966814
2024-01-03 19:00:00,10000.080294121495
2024-01-03 20:00:00,10000.092770486108
2024-01-03 21:00:00,10000.093289840268
2024-01-03 22:00:00,10000.10592376075
2024-01-03 23:00:00,10000.101674992071
2024-01-04 00:00:00,10000.111364903945
2024-01-04 01:00:00,10000.09843216184
2024-01-04 02:00:00,10000.078241291194
2024-01-04 03:00:00,10000.08905517182
2024-01-04 04:00:00,10000.086997046812
2024-01-04 05:00:00,10000.085363151175
2024-01-04 06:00:00,10000.083446563904
2024-01-04 07:00:00,10000.092030857671
2024-01-04 08:00:00,10000.10033484852
2024-01-04 09:00:00,10000.090056625964
2024-01-04 10:00:00,10000.100247806862
2024-01-04 11:00:00,10000.103654988188
2024-01-04 12:00:00,10000.087347229924
2024-01-04 13:00:00,10000.078230045849
2024-01-04 14:00:00,10000.070625695409
2024-01-04 15:00:00,10000.080774921218
2024-01-04 16:00:00,10000.075282346257
2024-01-04 17:00:00,10000.078072671682
2024-01-04 18:00:00,10000.077860422149
2024-01-04 19:00:00,10000.088097699232
2024-01-04 20:00:00,10000.072673210527
2024-01-04 21:00:00,10000.059808451942
2024-01-04 22:00:00,10000.06192413154
2024-01-04 23:00:00,10000.057096240618
2024-01-05 00:00:00,10000.060451761303
2024-01-05 01:00:00,10000.045353155881
2024-01-05 02:00:00,10000.035704163784
2024-01-05 03:00:00,10000.053834839364
