date,equity
2024-01-01 00:00:00,9999.996134752955
2024-01-01 01:00:00,9999.98807118901
2024-01-01 02:00:00,9999.991660278492
2024-01-01 03:00:00,9999.987881017938
2024-01-01 04:00:00,9999.981613996451
2024-01-01 05:00:00,9999.982670650685
2024-01-01 06:00:00,9999.988665214594
2024-01-01 07:00:00,9999.99123493979
2024-01-01 08:00:00,9999.992602605287
2024-01-01 09:00:00,9999.995914781217
2024-01-01 10:00:00,10000.014433618699
2024-01-01 11:00:00,10000.008486951076
2024-01-01 12:00:00,10000.007409226835
2024-01-01 13:00:00,10000.010535874817
2024-01-01 14:00:00,10000.014632475042
2024-01-01 15:00:00,10000.012848169088
2024-01-01 16:00:00,10000.03005475052
2024-01-01 17:00:00,10000.031146482064
2024-01-01 18:00:00,10000.042404103704
2024-01-01 19:00:00,10000.050186993254
2024-01-01 20:00:00,10000.055044079401
2024-01-01 21:00:00,10000.05214113884
2024-01-01 22:00:00,10000.059682424544
2024-01-01 23:00:00,10000.054775687175
2024-01-02 00:00:00,10000.043645976892
2024-01-02 01:00:00,10000.045493631918
2024-01-02 02:00:00,10000.042677746404
2024-01-02 03:00:00,10000.050882050187
2024-01-02 04:00:00,10000.052748272294
2024-01-02 05:00:00,10000.055107324197
2024-01-02 06:00:00,10000.061664456436
2024-01-02 07:00:00,10000.052447945422
2024-01-02 08:00:00,10000.060331914809
2024-01-02 09:00:00,10000.075834564268
2024-01-02 10:00:00,10000.070110186618
2024-01-02 11:00:00,10000.073324686226
2024-01-02 12:00:00,10000.065604530184
2024-01-02 13:00:00,10000.063750615795
2024-01-02 14:00:00,10000.069873760405
2024-01-02 15:00:00,10000.07415308694
2024-01-02 16:00:00,10000.075185585443
2024-01-02 17:00:00,10000.072473437698
2024-01-02 18:00:00,10000.087086004289
2024-01-02 19:00:00,10000.109226235589
2024-01-02 20:00:00,10000.105245328066
2024-01-02 21:00:00,10000.116039894181
2024-01-02 22:00:00,10000.121095304892
2024-01-02 23:00:00,10000.126353510905
2024-01-03 00:00:00,10000.12100474929
2024-01-03 01:00:00,10000.110596760871
2024-01-03 02:00:00,10000.092984264573
2024-01-03 03:00:00,10000.109193280006
2024-01-03 04:00:00,10000.111427697308
2024-01-03 05:00:00,10000.103035092083
2024-01-03 06:00:00,10000.08958859124
2024-01-03 07:00:00,10000.103748639216
2024-01-03 08:00:00,10000.113740433877
2024-01-03 09:00:00,10000.117502824798
2024-01-03 10:00:00,10000.117354414242
2024-01-03 11:00:00,10000.131673410808
2024-01-03 12:00:00,10000.12497895616
2024-01-03 13:00:00,10000.123312844542
2024-01-03 14:00:00,10000.116761141882
2024-01-03 15:00:00,10000.115163185093
2024-01-03 16:00:00,10000.108359751426
2024-01-03 17:00:00,10000.109078973072
2024-01-03 18:00:00,10000.114205035203
2024-01-03 19:00:00,10000.111855068795
2024-01-03 20:00:00,10000.121630257108
2024-01-03 21:00:00,10000.145205120618
2024-01-03 22:00:00,10000.148994378393
2024-01-03 23:00:00,10000.152324264984
2024-01-04 00:00:00,10000.160150787335
2024-01-04 01:00:00,10000.161215354326
2024-01-04 02:00:00,10000.156489769945
2024-01-04 03:00:00,10000.148725604671
2024-01-04 04:00:00,10000.143109487288
2024-01-04 05:00:00,10000.151252701897
2024-01-04 06:00:00,10000.166760161332
2024-01-04 07:00:00,10000.165953172786
2024-01-04 08:00:00,10000.164445310578
2024-01-04 09:00:00,10000.15565522433
2024-01-04 10:00:00,10000.153035121164
2024-01-04 11:00:00,10000.147856595671
2024-01-04 12:00:00,10000.145006219022
2024-01-04 13:00:00,10000.143273361327
2024-01-04 14:00:00,10000.158603982309
2024-01-04 15:00:00,10000.151499924727
2024-01-04 16:00:00,10000.139775619318
2024-01-04 17:00:00,10000.144372409919
2024-01-04 18:00:00,10000.148612694738
2024-01-04 19:00:00,10000.140319899436
2024-01-04 20:00:00,10000.137311792892
2024-01-04 21:00:00,10000.14092859078
2024-01-04 22:00:00,10000.150416605626
2024-01-04 23:00:00,10000.140932937247
2024-01-05 00:00:00,10000.136938989523
2024-01-05 01:00:00,10000.117492222264
2024-01-05 02:00:00,10000.106401810466
2024-01-05 03:00:00,10000.113100972645
