date,return
2024-01-01 00:00:00,-0.004711376390104879
2024-01-01 01:00:00,-0.013899317415000667
2024-01-01 02:00:00,-0.005872695727513617
2024-01-01 03:00:00,0.01811008495110746
2024-01-01 04:00:00,0.005882306302642366
2024-01-01 05:00:00,0.01826749896780396
2024-01-01 06:00:00,0.003366368800059359
2024-01-01 07:00:00,0.002457186260127198
2024-01-01 08:00:00,0.017562360820928477
2024-01-01 09:00:00,-0.009003758282480788
2024-01-01 10:00:00,0.004685509772320863
2024-01-01 11:00:00,0.0058143205293458965
2024-01-01 12:00:00,0.0005161668596316108
2024-01-01 13:00:00,0.00350695356629494
2024-01-01 14:00:00,-0.011393520837048522
2024-01-01 15:00:00,0.013538097249382547
2024-01-01 16:00:00,-0.0019181497958173095
2024-01-01 17:00:00,-0.0065968300698103464
2024-01-01 18:00:00,-0.0007492481801811769
2024-01-01 19:00:00,6.01269163677481e-05
2024-01-01 20:00:00,-0.00521705202144094
2024-01-01 21:00:00,0.019349453172041214
2024-01-01 22:00:00,-0.011104940119984329
2024-01-01 23:00:00,-0.021625287781848714
2024-01-02 00:00:00,-0.003957542034525436
2024-01-02 01:00:00,0.015526392608106522
2024-01-02 02:00:00,-0.01039096973266671
2024-01-02 03:00:00,0.0060754029055784435
2024-01-02 04:00:00,0.0004377154880729991
2024-01-02 05:00:00,-0.009555023685160882
2024-01-02 06:00:00,-0.0007436996664543865
2024-01-02 07:00:00,0.008482969134907354
2024-01-02 08:00:00,-0.0007252873244861452
2024-01-02 09:00:00,0.0005300799185041689
2024-01-02 10:00:00,0.008145727720918872
2024-01-02 11:00:00,-0.012326925069208397
2024-01-02 12:00:00,-0.0061451503193960255
2024-01-02 13:00:00,-0.015966451520438515
2024-01-02 14:00:00,-0.008832023131700348
2024-01-02 15:00:00,-0.008132916717765441
2024-01-02 16:00:00,-0.008036991689744595
2024-01-02 17:00:00,-0.0038543957537288055
2024-01-02 18:00:00,-0.0003076174256491236
2024-01-02 19:00:00,0.0008254680790849836
2024-01-02 20:00:00,-0.00014697913260896392
2024-01-02 21:00:00,0.0008326145328439364
2024-01-02 22:00:00,-0.0009370005450873535
2024-01-02 23:00:00,-0.00048392609128466025
2024-01-03 00:00:00,0.028758810630759593
2024-01-03 01:00:00,-0.004120337372659962
2024-01-03 02:00:00,-0.013296445634331272
2024-01-03 03:00:00,-0.006499996999193229
2024-01-03 04:00:00,-0.0006997874817975656
2024-01-03 05:00:00,-0.01086156280263141
2024-01-03 06:00:00,0.010773428905468434
2024-01-03 07:00:00,0.0031491514413534145
2024-01-03 08:00:00,-0.001861865128888588
2024-01-03 09:00:00,0.00767076429882567
2024-01-03 10:00:00,0.0016899614325158116
2024-01-03 11:00:00,-0.0007432769991691843
2024-01-03 12:00:00,-0.006799002822847057
2024-01-03 13:00:00,0.004744310023039722
2024-01-03 14:00:00,-0.00838210646012198
2024-01-03 15:00:00,-0.0100424333189908
2024-01-03 16:00:00,-0.018081644984159227
2024-01-03 17:00:00,0.018796717044957067
2024-01-03 18:00:00,-0.013595174917416592
2024-01-03 19:00:00,-0.005446368397765247
2024-01-03 20:00:00,-0.0028833737506272217
2024-01-03 21:00:00,0.008058131789131538
2024-01-03 22:00:00,-0.0034592116285955656
2024-01-03 23:00:00,-0.00663247433447813
2024-01-04 00:00:00,0.007317516550714308
2024-01-04 01:00:00,0.005271628701471955
2024-01-04 02:00:00,0.0063656924434732955
2024-01-04 03:00:00,-0.0008305049381116451
2024-01-04 04:00:00,0.00625522526098173
2024-01-04 05:00:00,0.0008524933172613289
2024-01-04 06:00:00,0.011817858789178052
2024-01-04 07:00:00,0.006859133291208546
2024-01-04 08:00:00,-0.011489540586048085
2024-01-04 09:00:00,0.012875786378061548
2024-01-04 10:00:00,0.0002921829720738482
2024-01-04 11:00:00,-0.015683851097703247
2024-01-04 12:00:00,-0.005703771075028819
2024-01-04 13:00:00,-0.01655244751089171
2024-01-04 14:00:00,0.00716070862459237
2024-01-04 15:00:00,-0.005579921611717113
2024-01-04 16:00:00,-0.004125761508384579
2024-01-04 17:00:00,0.009926860973509234
2024-01-04 18:00:00,0.0020844284673312424
2024-01-04 19:00:00,0.006149684587219021
2024-01-04 20:00:00,-0.004281368422673061
2024-01-04 21:00:00,0.005461910988478708
2024-01-04 22:00:00,-0.013538284734394158
2024-01-04 23:00:00,-0.006470591285558383
2024-01-05 00:00:00,-0.0021699591890778744
2024-01-05 01:00:00,0.003954191560816184
2024-01-05 02:00:00,0.011134626158925343
2024-01-05 03:00:00,-0.003152949277341491
