entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,291.10484882202405,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,74.54329144955678,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,-49.727915493386426,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-28.397896710182668,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,3.9204283064508822,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,89.57336834043579,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-76.30306960917639,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-198.71092467111714,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,-142.81384403479223,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,-76.7943823788288,1.0
