entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-65.79005309669616,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,39.20869344697265,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,44.40661125003748,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,85.24619472005509,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-66.44053626462821,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,103.95266226003031,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-118.6839489035419,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,19.163818108575747,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,8.595769898646088,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,158.5304756843067,1.0
