entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-83.94925235852854,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,-89.3116088188363,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,-80.38390768501361,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-67.79910605700542,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-190.2393817733492,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,7.804456151441666,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,172.38774624781874,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-45.44790510327754,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,146.36161216512383,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,165.9915541458227,1.0
