entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-64.3023762512294,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,151.33393467866446,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,62.53809723622267,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,74.70462721385893,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,-6.780593741094449,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,126.61944784190551,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,161.45523020338038,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,-11.274813990227331,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,128.64885527739045,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,34.609810906303764,1.0
