date,equity
2024-01-01 00:00:00,10000.023226092253
2024-01-01 01:00:00,10000.033844258713
2024-01-01 02:00:00,10000.047984550069
2024-01-01 03:00:00,10000.050167937572
2024-01-01 04:00:00,10000.05984725706
2024-01-01 05:00:00,10000.052668724917
2024-01-01 06:00:00,10000.06062736304
2024-01-01 07:00:00,10000.06717124438
2024-01-01 08:00:00,10000.070070356122
2024-01-01 09:00:00,10000.083230430319
2024-01-01 10:00:00,10000.077842581939
2024-01-01 11:00:00,10000.075972006774
2024-01-01 12:00:00,10000.07692662719
2024-01-01 13:00:00,10000.066630517478
2024-01-01 14:00:00,10000.068899836915
2024-01-01 15:00:00,10000.051710532785
2024-01-01 16:00:00,10000.06218007813
2024-01-01 17:00:00,10000.062646451795
2024-01-01 18:00:00,10000.057437522757
2024-01-01 19:00:00,10000.049093786634
2024-01-01 20:00:00,10000.046747996337
2024-01-01 21:00:00,10000.053630593446
2024-01-01 22:00:00,10000.059107983234
2024-01-01 23:00:00,10000.05205260376
2024-01-02 00:00:00,10000.043592207034
2024-01-02 01:00:00,10000.050161194096
2024-01-02 02:00:00,10000.04293772005
2024-01-02 03:00:00,10000.043536817791
2024-01-02 04:00:00,10000.044774364216
2024-01-02 05:00:00,10000.047894985535
2024-01-02 06:00:00,10000.056477689835
2024-01-02 07:00:00,10000.043848060468
2024-01-02 08:00:00,10000.024736467214
2024-01-02 09:00:00,10000.019061994402
2024-01-02 10:00:00,10000.03707727848
2024-01-02 11:00:00,10000.057299019481
2024-01-02 12:00:00,10000.075610790838
2024-01-02 13:00:00,10000.07368097716
2024-01-02 14:00:00,10000.05585982634
2024-01-02 15:00:00,10000.032429435323
2024-01-02 16:00:00,10000.026289053709
2024-01-02 17:00:00,10000.024308317406
2024-01-02 18:00:00,10000.037314571417
2024-01-02 19:00:00,10000.045992626012
2024-01-02 20:00:00,10000.048266676802
2024-01-02 21:00:00,10000.039368229092
2024-01-02 22:00:00,10000.02976043351
2024-01-02 23:00:00,10000.032301710382
2024-01-03 00:00:00,10000.03927222017
2024-01-03 01:00:00,10000.043191032792
2024-01-03 02:00:00,10000.032845053196
2024-01-03 03:00:00,10000.039351729483
2024-01-03 04:00:00,10000.043610839155
2024-01-03 05:00:00,10000.032904175094
2024-01-03 06:00:00,10000.02506096539
2024-01-03 07:00:00,10000.031945925135
2024-01-03 08:00:00,10000.029600849784
2024-01-03 09:00:00,10000.0454923228
2024-01-03 10:00:00,10000.050503615561
2024-01-03 11:00:00,10000.04563730368
2024-01-03 12:00:00,10000.045535247675
2024-01-03 13:00:00,10000.046169081601
2024-01-03 14:00:00,10000.03888517847
2024-01-03 15:00:00,10000.029759296487
2024-01-03 16:00:00,10000.036773195427
2024-01-03 17:00:00,10000.045225928396
2024-01-03 18:00:00,10000.051263743091
2024-01-03 19:00:00,10000.066416924035
2024-01-03 20:00:00,10000.060999191675
2024-01-03 21:00:00,10000.077741899335
2024-01-03 22:00:00,10000.06873268815
2024-01-03 23:00:00,10000.058605832517
2024-01-04 00:00:00,10000.041006243695
2024-01-04 01:00:00,10000.036548290556
2024-01-04 02:00:00,10000.031511067189
2024-01-04 03:00:00,10000.03677043999
2024-01-04 04:00:00,10000.039209349407
2024-01-04 05:00:00,10000.027279615697
2024-01-04 06:00:00,10000.023352353313
2024-01-04 07:00:00,10000.019637733101
2024-01-04 08:00:00,10000.001877910632
2024-01-04 09:00:00,9999.992068443362
2024-01-04 10:00:00,9999.984360307055
2024-01-04 11:00:00,9999.998696557253
2024-01-04 12:00:00,10000.000611064414
2024-01-04 13:00:00,10000.007232751954
2024-01-04 14:00:00,9999.992246396981
2024-01-04 15:00:00,10000.004188541812
2024-01-04 16:00:00,10000.017199562442
2024-01-04 17:00:00,9999.99721611277
2024-01-04 18:00:00,9999.99016294553
2024-01-04 19:00:00,9999.995120601261
2024-01-04 20:00:00,10000.001564485798
2024-01-04 21:00:00,9999.994779538492
2024-01-04 22:00:00,9999.991724543861
2024-01-04 23:00:00,9999.98575073325
2024-01-05 00:00:00,9999.98685491372
2024-01-05 01:00:00,9999.998826699035
2024-01-05 02:00:00,9999.991116277464
2024-01-05 03:00:00,10000.001124482442
