date,return
2024-01-01 00:00:00,0.0018267600232526313
2024-01-01 01:00:00,-0.00145555684774325
2024-01-01 02:00:00,0.011866844031007816
2024-01-01 03:00:00,0.007326971588570537
2024-01-01 04:00:00,0.00817582649647874
2024-01-01 05:00:00,0.007245284093293345
2024-01-01 06:00:00,-0.005406956352598359
2024-01-01 07:00:00,0.019717845046879016
2024-01-01 08:00:00,-0.01615780056690594
2024-01-01 09:00:00,-0.0009511739460255089
2024-01-01 10:00:00,0.016421633727527724
2024-01-01 11:00:00,-0.006699649304818187
2024-01-01 12:00:00,-0.008069515459644235
2024-01-01 13:00:00,-0.009362054057992302
2024-01-01 14:00:00,-0.010882193812553006
2024-01-01 15:00:00,-0.010053533685812981
2024-01-01 16:00:00,-0.0029864795787007655
2024-01-01 17:00:00,0.009944323743229865
2024-01-01 18:00:00,0.0063920337983114995
2024-01-01 19:00:00,-0.02489409950476063
2024-01-01 20:00:00,0.013105241691679804
2024-01-01 21:00:00,-0.007691719104683621
2024-01-01 22:00:00,0.021756878514810087
2024-01-01 23:00:00,-0.0033960849525853697
2024-01-02 00:00:00,0.007242387262608777
2024-01-02 01:00:00,-0.007021036643141363
2024-01-02 02:00:00,-0.0003490200842965754
2024-01-02 03:00:00,0.014696551600510602
2024-01-02 04:00:00,-0.00759474448011816
2024-01-02 05:00:00,0.0005063162364066258
2024-01-02 06:00:00,0.004655702159226586
2024-01-02 07:00:00,-0.01842968390394402
2024-01-02 08:00:00,0.0024657212074657444
2024-01-02 09:00:00,-0.001722455379339877
2024-01-02 10:00:00,-0.010665353077201763
2024-01-02 11:00:00,0.0032002338377202645
2024-01-02 12:00:00,0.0027419517206587122
2024-01-02 13:00:00,0.013650772046667727
2024-01-02 14:00:00,0.009574426321037163
2024-01-02 15:00:00,-0.011482014283314322
2024-01-02 16:00:00,0.011313858575929066
2024-01-02 17:00:00,-0.007880886373759537
2024-01-02 18:00:00,-0.015548318897086145
2024-01-02 19:00:00,-0.009578690585870561
2024-01-02 20:00:00,-0.00728791309135188
2024-01-02 21:00:00,0.012773267783711979
2024-01-02 22:00:00,-0.0034363969268367822
2024-01-02 23:00:00,-0.0006478571399073593
2024-01-03 00:00:00,0.01065301034370111
2024-01-03 01:00:00,-0.010136378231859587
2024-01-03 02:00:00,0.011047359549704228
2024-01-03 03:00:00,-0.012842166234229022
2024-01-03 04:00:00,-0.010285778042968083
2024-01-03 05:00:00,-0.00795521240736473
2024-01-03 06:00:00,-0.009961108741318841
2024-01-03 07:00:00,-0.005854269947173633
2024-01-03 08:00:00,0.0077532486811997875
2024-01-03 09:00:00,-0.0018668625668589486
2024-01-03 10:00:00,0.00473360157534816
2024-01-03 11:00:00,0.007123346049787451
2024-01-03 12:00:00,-0.002989103318451572
2024-01-03 13:00:00,-0.003266195788482003
2024-01-03 14:00:00,-0.010179051291124007
2024-01-03 15:00:00,-9.627617022402175e-05
2024-01-03 16:00:00,-0.0040261205773264854
2024-01-03 17:00:00,0.007608052172014098
2024-01-03 18:00:00,0.0027119424364441046
2024-01-03 19:00:00,-0.014483707113025733
2024-01-03 20:00:00,-0.0010632239925996748
2024-01-03 21:00:00,-0.00048805403820195606
2024-01-03 22:00:00,-0.0014139910547471925
2024-01-03 23:00:00,0.00788797224175833
2024-01-04 00:00:00,-0.012962667618097248
2024-01-04 01:00:00,-0.00261403409604418
2024-01-04 02:00:00,0.011991716549194389
2024-01-04 03:00:00,0.016115386017252244
2024-01-04 04:00:00,0.001914899097030406
2024-01-04 05:00:00,0.006447482476334591
2024-01-04 06:00:00,0.001229119234411394
2024-01-04 07:00:00,0.00011850347293851811
2024-01-04 08:00:00,0.01903632747310051
2024-01-04 09:00:00,0.02292009981873649
2024-01-04 10:00:00,0.003532343427808554
2024-01-04 11:00:00,0.0021647057031669425
2024-01-04 12:00:00,0.005231988987727674
2024-01-04 13:00:00,0.004004002187885801
2024-01-04 14:00:00,1.9552169126680216e-05
2024-01-04 15:00:00,0.009191641566365542
2024-01-04 16:00:00,0.00888993757261517
2024-01-04 17:00:00,0.020634039269354507
2024-01-04 18:00:00,-0.01851426585424445
2024-01-04 19:00:00,-0.0006225042625373267
2024-01-04 20:00:00,0.0014400014745056952
2024-01-04 21:00:00,0.010880761369976304
2024-01-04 22:00:00,0.004401899663028905
2024-01-04 23:00:00,-0.002316562841817491
2024-01-05 00:00:00,0.00022932189554662294
2024-01-05 01:00:00,-0.0028232101610321655
2024-01-05 02:00:00,-0.005599667299429068
2024-01-05 03:00:00,-0.018518068799922432
