entry_time,exit_time,pnl,size
2024-01-01 00:00:00,2024-01-01 10:00:00,-37.38613936335909,1.0
2024-01-01 01:00:00,2024-01-01 11:00:00,143.25934809270723,1.0
2024-01-01 02:00:00,2024-01-01 12:00:00,-60.163778341677265,1.0
2024-01-01 03:00:00,2024-01-01 13:00:00,-8.028329862081577,1.0
2024-01-01 04:00:00,2024-01-01 14:00:00,40.38664648001131,1.0
2024-01-01 05:00:00,2024-01-01 15:00:00,123.1181878259693,1.0
2024-01-01 06:00:00,2024-01-01 16:00:00,-23.39002291844123,1.0
2024-01-01 07:00:00,2024-01-01 17:00:00,189.7563892751284,1.0
2024-01-01 08:00:00,2024-01-01 18:00:00,247.22969742236347,1.0
2024-01-01 09:00:00,2024-01-01 19:00:00,84.07778523304329,1.0
